cpu_id;cpu_name;manufacturer;cores_number;threads_number;min_clock_speed;max_clock_speed;memory
39282;Celeron G530;Intel;2;4;2,4;2,4;2
39283;Celeron G3930TE;Intel;2;4;2,7;2,7;2
39284;Core i5-650;Intel;2;4;3,2;3,46;4
39285;Xeon E3-1220 v5;Intel;4;8;3;3,5;8
39286;Core i5-4590S;Intel;4;8;3;3,7;6
39287;Athlon II X4 635;AMD;4;8;2,9;2,9;2
39288;PhenomII X3 B75;AMD;3;6;3;3;6
39289;Xeon E3-1265L v3;Intel;4;8;2,5;3,7;8
39290;Athlon II X4 615e;AMD;4;8;2,5;2,5;2
39291;Xeon X3430;Intel;4;8;2,4;2,8;8
39292;Core i5-2550K;Intel;4;8;3,4;3,8;6
39293;Ryzen 3 1300X;AMD;4;8;3,5;3,7;8
39294;Athlon II X4 615e;AMD;4;8;2,5;2,5;2
39295;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
39296;Celeron G4920;Intel;2;4;3,2;3,2;2
39297;Core i5-2400;Intel;4;8;3,1;3,4;6
39298;Core i3-3225;Intel;2;4;3,3;3,3;3
39299;AthlonII X2 235e;AMD;2;4;2,7;2,7;2
39300;Ryzen 7 4700GE;AMD;8;16;3,1;4,3;8
39301;Athlon Gold PRO 3150GE;AMD;4;8;3,3;3,8;4
39302;Core i5-6600K;Intel;4;8;3,5;3,9;6
39303;Celeron G1620;Intel;2;4;2,7;2,7;2
39304;Ryzen 7 PRO 4750G;AMD;8;16;3,6;4,4;8
39305;Xeon E3-1275 v5;Intel;4;8;3,6;4;8
39306;Core i3-550;Intel;2;4;3,2;3,2;4
39307;Pentium G5500T;Intel;2;4;3,2;3,2;4
39308;Core i5-2500S;Intel;4;8;2,7;3,7;6
39309;Core i5-9600K;Intel;6;12;3,7;4,6;9
39310;Pentium G620T;Intel;2;4;2,2;2,2;3
39311;AthlonII X3 420e;AMD;3;6;2,6;2,6;1,5
39312;Celeron G460;Intel;1;2;1,8;1,8;1,5
39313;Xeon E-2288G;Intel;8;16;3,7;5;16
39314;Athlon II X4 645;AMD;4;8;3,1;3,1;2
39315;Athlon 300GE;AMD;2;4;3,4;3,4;4
39316;Ryzen 5 1500X;AMD;4;8;3,5;3,7;16
39317;Phenom II X6 1045T;AMD;6;12;2,7;3,2;6
39318;Pentium G3420;Intel;2;4;3,2;3,2;3
39319;Core i7-3770K;Intel;4;8;3,5;3,9;8
39320;Ryzen 3 3200G;AMD;4;8;3,6;4;4
39321;Core i3-4360;Intel;2;4;3,7;3,7;4
39322;Athlon PRO 300GE;AMD;2;4;3,4;3,4;4
39323;A12-9800;AMD;4;8;3,8;4,2;2
39324;Xeon E3-1275;Intel;4;8;3,4;3,8;8
39325;Athlon II 170u;AMD;1;2;2;2;1
39326;PhenomII X2 B60;AMD;2;4;3,5;3,5;6
39327;Pentium G6960;Intel;2;4;2,93;2,93;3
39328;Core i3-4130;Intel;2;4;3,4;3,4;3
39329;PhenomII X3 705e;AMD;3;6;2,5;2,5;6
39330;Core i5-3550S;Intel;4;8;3;3,7;6
39331;Core i3-2120T;Intel;2;4;2,6;2,6;3
39332;AthlonII X3 415e;AMD;3;6;2,5;2,5;1,5
39333;Ryzen 5 2600;AMD;6;12;3,4;3,9;16
39334;Ryzen 7 3700X;AMD;8;16;3,6;4,4;32
39335;Core i3-4170T;Intel;2;4;3,2;3,2;3
39336;PhenomII X2 545;AMD;2;4;3;3;6
39337;Core i3-2120T;Intel;2;4;2,6;2,6;3
39338;Xeon E3-1245;Intel;4;8;3,3;3,7;8
39339;Ryzen 5 2600X;AMD;6;12;3,6;4,2;16
39340;AthlonII X2 220;AMD;2;4;2,8;2,8;1
39341;Ryzen 5 1600X;AMD;6;12;3,6;4;16
39342;Ryzen 7 PRO 3700;AMD;8;16;3,6;4,4;32
39343;A8-9600;AMD;4;8;3,1;3,4;2
39344;Pentium G1820TE;Intel;2;4;2,2;2,2;2
39345;Phenom II X6 1035T;AMD;6;12;2,6;3,1;6
39346;Xeon E3-1286L V3;Intel;4;8;3,2;4;8
39347;Celeron G1820;Intel;2;4;2,7;2,7;2
39348;Athlon Gold 3150G;AMD;4;8;3,5;3,9;4
39349;Core i5-6500T;Intel;4;8;2,5;3,1;6
39350;Pentium G3430;Intel;2;4;3,3;3,3;3
39351;Celeron G530T;Intel;2;4;2;2;2
39352;AthlonII X3 450;AMD;3;6;3,2;3,2;1,5
39353;Core i7-3770;Intel;4;8;3,4;3,9;8
39354;Core i7-4790S;Intel;4;8;3,2;4;8
39355;Phenom II X6 1035T;AMD;6;12;2,6;3,1;6
39356;Ryzen 7 PRO 2700;AMD;8;16;3,2;4,1;16
39357;Xeon E-2126G;Intel;6;12;3,3;4,5;12
39358;Core i3-9100T;Intel;4;8;3,1;3,7;6
39359;Core i7-6700T;Intel;4;8;2,8;3,6;8
39360;Core i5-3450;Intel;4;8;3,1;3,5;6
39361;Core i7-6700TE;Intel;4;8;2,4;3,4;8
39362;Core i7-3770K;Intel;4;8;3,5;3,9;8
39363;Core i5-8400T;Intel;6;12;1,7;3,3;9
39364;A6-9400;AMD;2;4;3,4;3,7;1
39365;Core i5-680;Intel;2;4;3,6;3.86;4
39366;Core i5-2400;Intel;4;8;3,1;3,4;6
39367;Xeon E-2186G;Intel;6;12;3,8;4,7;12
39368;Core i3-9320;Intel;4;8;3,7;4,4;8
39369;Xeon E3-1285L v3;Intel;4;8;3,1;3,9;8
39370;Athlon II X4 630;AMD;4;8;2,8;2,8;2
39371;Core i7-870s;Intel;4;8;2,66;3,6;8
39372;AthlonII X2 B26;AMD;2;4;3,2;3,2;2
39373;Core i9-9900K;Intel;8;16;3,6;5;16
39374;Core i7-3770;Intel;4;8;3,4;3,9;8
39375;Core i7-4770TE;Intel;4;8;2,3;3,3;8
39376;Ryzen 5 3400GE;AMD;4;8;3,3;4;4
39377;AthlonII X2 245e;AMD;2;4;2,9;2,9;2
39378;Ryzen 3 2300X;AMD;4;8;3,5;4;8
39379;Pentium Gold G5420;Intel;2;4;3,8;3,8;4
39380;AthlonII X4 600e;AMD;4;8;2,2;2,2;2
39381;Xeon E3-1265L v2;Intel;4;8;2,5;3,5;8
39382;Pentium G3470;Intel;2;4;3,6;3,6;3
39383;Xeon E-2226G;Intel;6;12;3,4;4,7;12
39384;PRO A12-9800;AMD;4;8;3,8;4,2;2
39385;Core i3-6098P;Intel;2;4;3,6;3,6;3
39386;Xeon E-2246G;Intel;6;12;3,6;4,8;12
39387;Core i3-2105;Intel;2;4;3,1;3,1;3
39388;Celeron G1840T;Intel;2;4;2,5;2,5;2
39389;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
39390;Pentium G3250T;Intel;2;4;2,8;2,8;3
39391;Core i5-9400T;Intel;6;12;1,8;3,4;9
39392;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
39393;Xeon E3-1260L;Intel;4;8;2,4;3,3;8
39394;Ryzen 5 2600;AMD;6;12;3,4;3,9;16
39395;Core i3-4150T;Intel;2;4;3;3;3
39396;Xeon E-2146G;Intel;6;12;3,5;4,5;12
39397;Core i3-8100T;Intel;4;8;3,1;3,1;6
39398;Xeon E3-1230;Intel;4;8;3,2;3,6;8
39399;Core i5-6600K;Intel;4;8;3,5;3,9;6
39400;Core i3-8300T;Intel;4;8;3,2;3,2;8
39401;Ryzen 3 1200;AMD;4;8;3,1;3,4;8
39402;Core i5-4570S;Intel;4;8;2,9;3,6;6
39403;Core i3-9350K;Intel;4;8;4;4,6;8
39404;Xeon L3426;Intel;4;8;1,86;3,2;8
39405;Athlon II X4 645;AMD;4;8;3,1;3,1;2
39406;AthlonII X2 270;AMD;2;4;3,4;3,4;2
39407;Pentium G630;Intel;2;4;2,7;2,7;3
39408;Core i7-2600K;Intel;4;8;3,4;3,8;8
39409;Core i5-4570TE;Intel;2;4;2,7;3,3;4
39410;Core i5-7600K;Intel;4;8;3,8;4,2;6
39411;AthlonII X2 235e;AMD;2;4;2,7;2,7;2
39412;Core i5-4690;Intel;4;8;3,5;3,9;6
39413;Ryzen 3 3100;AMD;4;8;3,6;3,9;16
39414;Pentium G6951;Intel;2;4;2,8;2,8;3
39415;Core i5-2405S;Intel;4;8;2,5;3,3;6
39416;Core i7-8700T;Intel;6;12;2,4;4;12
39417;PhenomII X3 B73;AMD;3;6;2,8;2,8;6
39418;Phenom II X4 840;AMD;4;8;3,2;3,2;2
39419;Xeon E3-1290;Intel;4;8;3,6;4;8
39420;Pentium G645;Intel;2;4;2,9;2,9;3
39421;AthlonII X3 445;AMD;3;6;3,1;3,1;1,5
39422;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
39423;Core i5-6400T;Intel;4;8;2,2;2,8;6
39424;AthlonII X2 270;AMD;2;4;3,4;3,4;2
39425;Core i7-8700K;Intel;6;12;3,7;4,7;12
39426;Xeon E3-1290 v2;Intel;4;8;3,7;4,1;8
39427;Phenom II X6 1045T;AMD;6;12;2,7;3,2;6
39428;Athlon Gold 3150GE;AMD;4;8;3,3;3,8;4
39429;Core i5-9400;Intel;6;12;2,9;4,1;9
39430;Sempron X2 190;AMD;2;4;2,5;2,5;1
39431;AthlonII X3 420e;AMD;3;6;2,6;2,6;1,5
39432;Celeron G1820;Intel;2;4;2,7;2,7;2
39433;Core i5-8600K;Intel;6;12;3,6;4,3;9
39434;Xeon E3-1280 v5;Intel;4;8;3,7;4;8
39435;PhenomII X3 740;AMD;3;6;3;3;6
39436;Celeron G3930T;Intel;2;4;2,7;2,7;2
39437;Core i5-3450S;Intel;4;8;2,8;3,5;6
39438;Core i3-3240;Intel;2;4;3,4;3,4;3
39439;Core i5-4690T;Intel;4;8;2,5;3,5;6
39440;Core i5-4670T;Intel;4;8;2,3;3,3;6
39441;Phenom II X4 905e;AMD;4;8;2,5;2,5;6
39442;A6-9550;AMD;2;4;3,8;4;1
39443;Core i3-4370T;Intel;2;4;3,3;3,3;4
39444;Core i7-4770;Intel;4;8;3,4;3,9;8
39445;Ryzen 3 PRO 2200GE;AMD;4;8;3,2;3,6;4
39446;Core i5-4590S;Intel;4;8;3;3,7;6
39447;Core i3-4360T;Intel;2;4;3,2;3,2;4
39448;Ryzen 5 PRO 3400GE;AMD;4;8;3,3;4;4
39449;PRO A12-8870;AMD;4;8;3,7;4,2;2
39450;Ryzen 9 3900XT;AMD;12;24;3,8;4,7;64
39451;Core i5-2550K;Intel;4;8;3,4;3,8;6
39452;Core i5-4570S;Intel;4;8;2,9;3,6;6
39453;Celeron G3950;Intel;2;4;3;3;2
39454;Celeron G1630;Intel;2;4;2,8;2,8;2
39455;Pentium G6951;Intel;2;4;2,8;2,8;3
39456;Xeon E3-1240 v6;Intel;4;8;3,7;4,1;8
39457;Xeon E-2104G;Intel;4;8;3,2;3,2;8
39458;Xeon E3-1240;Intel;4;8;3,3;3,7;8
39459;Phenom II X6 1045T;AMD;6;12;2,7;3,2;6
39460;Core i7-9700K;Intel;8;16;3,6;4,9;12
39461;Sempron 150;AMD;1;2;2,9;2,9;1
39462;Xeon E3-1231 V3;Intel;4;8;3,4;3,8;8
39463;PRO A6-8570;AMD;2;4;3,5;3,8;1
39464;Xeon E3-1235;Intel;4;8;3,2;3,6;8
39465;PRO A6-9500;AMD;2;4;3,5;3,8;1
39466;Ryzen 3 4300G;AMD;4;8;3,8;4;4
39467;Core i5-5675C;Intel;4;8;3,1;3,6;4
39468;Core i5-9600KF;Intel;6;12;3,7;4,6;9
39469;Xeon E3-1265L v2;Intel;4;8;2,5;3,5;8
39470;Xeon E3-1280;Intel;4;8;3,5;3,9;8
39471;Phenom II X6 1075T;AMD;6;12;3;3,5;6
39472;Xeon E3-1280 v2;Intel;4;8;3,6;4;8
39473;Ryzen 5 2600;AMD;6;12;3,4;3,9;16
39474;Core i7-7700K;Intel;4;8;4,2;4,5;8
39475;Phenom II X6 1065T;AMD;6;12;2,9;3,4;6
39476;PhenomII X2 511;AMD;2;4;3,4;3,4;2
39477;PRO A12-8870E;AMD;4;8;2,9;3,8;2
39478;Core i5-3350P;Intel;4;8;3,1;3,3;6
39479;Ryzen 7 PRO 1700X;AMD;8;16;3,4;3,8;16
39480;Xeon E3-1225 v2;Intel;4;8;3,2;3,6;8
39481;Core i5-3450;Intel;4;8;3,1;3,5;6
39482;Xeon E3-1260L;Intel;4;8;2,4;3,3;8
39483;Xeon E3-1275;Intel;4;8;3,4;3,8;8
39484;Celeron G1610;Intel;2;4;2,6;2,6;2
39485;Core i7-4790;Intel;4;8;3,6;4;8
39486;PhenomII X3 720;AMD;3;6;2,8;2,8;6
39487;Core i3-540;Intel;2;4;3,06;3,06;4
39488;Celeron G3920;Intel;2;4;2,9;2,9;2
39489;Athlon II X4 620e;AMD;4;8;2,6;2,6;2
39490;Celeron G540;Intel;2;4;2,5;2,5;2
39491;Ryzen 5 3600XT;AMD;6;12;3,8;4,5;32
39492;Xeon E3-1220L v3;Intel;2;4;1,1;1,5;4
39493;Celeron G460;Intel;1;2;1,8;1,8;1,5
39494;Core i3-6300;Intel;2;4;3,8;3,8;4
39495;Core i7-4790K;Intel;4;8;4;4,4;8
39496;A6-9550;AMD;2;4;3,8;4;1
39497;Ryzen 5 3600;AMD;6;12;3,6;4,2;32
39498;Core i3-4150T;Intel;2;4;3;3;3
39499;AthlonII X2 245;AMD;2;4;2,9;2,9;2
39500;Core i3-4130T;Intel;2;4;2,9;2,9;3
39501;218 Athlon II 160u;AMD;1;2;1,8;1,8;1
39502;Core i3-4130T;Intel;2;4;2,9;2,9;3
39503;Core i5-4590T;Intel;4;8;2;3;6
39504;Xeon E-2104G;Intel;4;8;3,2;3,2;8
39505;Phenom II X6 1055T;AMD;6;12;2,8;3,3;6
39506;Core i5-8600T;Intel;6;12;2,3;3,7;9
39507;Xeon E3-1280 v5;Intel;4;8;3,7;4;8
39508;Celeron G1101;Intel;2;4;2,26;2,26;2
39509;PhenomII X3 B75;AMD;3;6;3;3;6
39510;AthlonII X2 240e;AMD;2;4;2,8;2,8;2
39511;Ryzen 3 2200GE;AMD;4;8;3,2;3,6;4
39512;Core i5-6500T;Intel;4;8;2,5;3,1;6
39513;Core i5-2550K;Intel;4;8;3,4;3,8;6
39514;Core i7-8086K;Intel;6;12;4;5;12
39515;PhenomII X2 B59;AMD;2;4;3,4;3,4;6
39516;Phenom II X6 1035T;AMD;6;12;2,6;3,1;6
39517;Ryzen 5 PRO 4650GE;AMD;6;12;3,3;4,2;8
39518;AthlonII X3 445;AMD;3;6;3,1;3,1;1,5
39519;Ryzen 5 4600GE;AMD;6;12;3,3;4,2;8
39520;Core i9-9900KS;Intel;8;16;4;5;16
39521;AthlonII X2 250e;AMD;2;4;3;3;2
39522;Core i3-6300T;Intel;2;4;3,3;3,3;4
39523;Core i5-9400F;Intel;6;12;2,9;4,1;9
39524;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
39525;Xeon E-2236;Intel;6;12;3,4;4,8;12
39526;Xeon E3-1286L V3;Intel;4;8;3,2;4;8
39527;Core i5-9500T;Intel;6;12;2,2;3,7;9
39528;Core i5-3470;Intel;4;8;3,2;3,6;6
39529;Xeon E3-1275L V3;Intel;4;8;2,7;3,9;8
39530;Core i5-8500T;Intel;6;12;2,1;3,5;9
39531;Core i7-4770;Intel;4;8;3,4;3,9;8
39532;Celeron G4920;Intel;2;4;3,2;3,2;2
39533;Core i5-4440S;Intel;4;8;2,8;3,3;6
39534;Phenom II X4 910;AMD;4;8;2,6;2,6;6
39535;Phenom II X4 960T/960;AMD;4;8;3;3,4;6
39536;Xeon E3-1245 v5;Intel;4;8;3,5;3,9;8
39537;Core i3-4130;Intel;2;4;3,4;3,4;3
39538;Celeron G1620T;Intel;2;4;2,4;2,4;2
39539;Core i7-870;Intel;4;8;2,93;3,60;8
39540;AthlonII X2 B30;AMD;2;4;3,6;3,6;2
39541;Xeon E3-1230;Intel;4;8;3,2;3,6;8
39542;Sempron X2 190;AMD;2;4;2,5;2,5;1
39543;Core i3-3225;Intel;2;4;3,3;3,3;3
39544;Core i5-8500T;Intel;6;12;2,1;3,5;9
39545;Ryzen 7 4700G;AMD;8;16;3,6;4,4;8
39546;Pentium G2100T;Intel;2;4;2,6;2,6;3
39547;Athlon PRO 300GE;AMD;2;4;3,4;3,4;4
39548;Ryzen 3 4300GE;AMD;4;8;3,5;4;4
39549;PhenomII X2 570;AMD;2;4;3,5;3,5;6
39550;Xeon E3-1268L v3;Intel;4;8;2,3;3,3;8
39551;Xeon E-2134;Intel;4;8;3,5;4,5;8
39552;Ryzen 5 1500X;AMD;4;8;3,5;3,7;16
39553;AthlonII X2 250e;AMD;2;4;3;3;2
39554;Xeon L3406;Intel;2;4;2,26;2,53;4
39555;218 Athlon II 160u;AMD;1;2;1,8;1,8;1
39556;AthlonII X2 B28;AMD;2;4;3,4;3,4;2
39557;Xeon E-2244G;Intel;4;8;3,8;4,8;8
39558;Core i5-4430;Intel;4;8;3;3,2;6
39559;Celeron G440;Intel;1;2;1,6;1,6;1
39560;Ryzen 3 PRO 2200G;AMD;4;8;3,5;3,7;4
39561;Pentium G860;Intel;2;4;3;3;3
39562;AthlonII X3 440;AMD;3;6;3;3;1,5
39563;Xeon X3480;Intel;4;8;3,06;3,73;8
39564;Ryzen 7 3700X;AMD;8;16;3,6;4,4;32
39565;Core i5-2500;Intel;4;8;3,3;3,7;6
39566;Phenom II X4 960T/960;AMD;4;8;3;3,4;6
39567;AthlonII X4 605e;AMD;4;8;2,3;2,3;2
39568;Ryzen 5 3400G;AMD;4;8;3,7;4,2;4
39569;Core i3-3225;Intel;2;4;3,3;3,3;3
39570;Pentium G3240;Intel;2;4;3,1;3,1;3
39571;Xeon E3-1285 v3;Intel;4;8;3,6;4;8
39572;Core i7-4771;Intel;4;8;3,5;3,9;8
39573;Ryzen 5 2600X;AMD;6;12;3,6;4,2;16
39574;Core i3-7100;Intel;2;4;3,9;3,9;3
39575;Pentium G6950;Intel;2;4;2,8;2,8;3
39576;Ryzen 7 PRO 4750GE;AMD;8;16;3,1;4,3;8
39577;Ryzen 5 PRO 3400GE;AMD;4;8;3,3;4;4
39578;Celeron G3900TE;Intel;2;4;2,8;2,8;2
39579;Pentium G4620;Intel;2;4;3,7;3,7;3
39580;Core i5-2500K;Intel;4;8;3,3;3,7;6
39581;Core i5-4590S;Intel;4;8;3;3,7;6
39582;Core i5-7400T;Intel;4;8;2,4;3;6
39583;Core i3-7101E;Intel;2;4;3,9;3,9;3
39584;Phenom II X4 B99;AMD;4;8;3,4;3,4;6
39585;Xeon E3-1280 v5;Intel;4;8;3,7;4;8
39586;Phenom II X6 1035T;AMD;6;12;2,6;3,1;6
39587;Athlon Silver PRO 3125GE;AMD;2;4;3,4;3,4;4
39588;Xeon E3-1240 v3;Intel;4;8;3,4;3,8;8
39589;PhenomII X4 42 TWKR BE;AMD;4;8;2;2;6
39590;Phenom II X4 B97;AMD;4;8;3,2;3,2;6
39591;Ryzen 5 2600E;AMD;6;12;3,1;4;16
39592;Sempron 140;AMD;1;2;2,7;2,7;1
39593;Athlon II X4 635;AMD;4;8;2,9;2,9;2
39594;Core i5-3330S;Intel;4;8;2,7;3,2;6
39595;Core i5-2500;Intel;4;8;3,3;3,7;6
39596;PhenomII X2 570;AMD;2;4;3,5;3,5;6
39597;Celeron G540;Intel;2;4;2,5;2,5;2
39598;Pentium G2140;Intel;2;4;3,3;3,3;3
39599;PhenomII X2 B57;AMD;2;4;3,2;3,2;6
39600;Core i5-4690K;Intel;4;8;3,5;3,9;6
39601;A6-9400;AMD;2;4;3,4;3,7;1
39602;PhenomII X3 720;AMD;3;6;2,8;2,8;6
39603;Celeron G3900;Intel;2;4;2,8;2,8;2
39604;Core i5-4570S;Intel;4;8;2,9;3,6;6
39605;Ryzen 3 PRO 2200G;AMD;4;8;3,5;3,7;4
39606;Sempron 145;AMD;1;2;2,8;2,8;1
39607;Core i5-4440;Intel;4;8;3,1;3,3;6
39608;Xeon E3-1240 v3;Intel;4;8;3,4;3,8;8
39609;Xeon E3-1275 v3;Intel;4;8;3,5;3,9;8
39610;Xeon E3-1220 v2;Intel;4;8;3,1;3,5;8
39611;Opteron 1381;AMD;4;8;2,5;2,5;6
39612;Celeron G4900T;Intel;2;4;2,9;2,9;2
39613;Core i5-9500;Intel;6;12;3;4,4;9
39614;Sempron 145;AMD;1;2;2,8;2,8;1
39615;Core i3-4130;Intel;2;4;3,4;3,4;3
39616;Xeon E-2186G;Intel;6;12;3,8;4,7;12
39617;AthlonII X2 260;AMD;2;4;3,2;3,2;2
39618;Core i7-4790K;Intel;4;8;4;4,4;8
39619;Xeon E3-1240;Intel;4;8;3,3;3,7;8
39620;Pentium Gold G5400;Intel;2;4;3,7;3,7;4
39621;Core i5-8500T;Intel;6;12;2,1;3,5;9
39622;Xeon E3-1245;Intel;4;8;3,3;3,7;8
39623;Pentium G3250;Intel;2;4;3,2;3,2;3
39624;Pentium G850;Intel;2;4;2,9;2,9;3
39625;PRO A10-8770E;AMD;4;8;2,8;3,5;2
39626;PhenomII X3 B77;AMD;3;6;3,2;3,2;6
39627;Core i5-2500S;Intel;4;8;2,7;3,7;6
39628;Pentium G3240T;Intel;2;4;2,7;2,7;3
39629;Core i5-8600T;Intel;6;12;2,3;3,7;9
39630;Core i3-2130;Intel;2;4;3,4;3,4;3
39631;Core i5-2310;Intel;4;8;2,9;3,2;6
39632;Xeon E-2244G;Intel;4;8;3,8;4,8;8
39633;Xeon E3-1281 V3;Intel;4;8;3,7;4,1;8
39634;Ryzen 5 3500;AMD;6;12;3,6;4,2;32
39635;Pentium Gold G5420T;Intel;2;4;3,2;3,2;4
39636;Xeon X3430;Intel;4;8;2,4;2,8;8
39637;Core i5-2550K;Intel;4;8;3,4;3,8;6
39638;Xeon X3450;Intel;4;8;2,66;3,2;8
39639;Pentium G6950;Intel;2;4;2,8;2,8;3
39640;Core i7-8700;Intel;6;12;3,2;4,6;12
39641;Celeron G470;Intel;1;2;2;2;1,5
39642;Xeon E-2104G;Intel;4;8;3,2;3,2;8
39643;Xeon E3-1220 v3;Intel;4;8;3,1;3,5;8
39644;Core i5-4690S;Intel;4;8;3,2;3,9;6
39645;Core i3-4360;Intel;2;4;3,7;3,7;4
39646;Core i5-8600;Intel;6;12;3,1;4,3;9
39647;PRO A10-8770;AMD;4;8;3,5;3,8;2
39648;Core i3-4160;Intel;2;4;3,6;3,6;3
39649;PhenomII X2 B53;AMD;2;4;2,8;2,8;6
39650;Pentium G3460;Intel;2;4;3,5;3,5;3
39651;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
39652;Core i5-8500T;Intel;6;12;2,1;3,5;9
39653;Core i5-2450P;Intel;4;8;3,2;3,5;6
39654;Pentium Gold G5400T;Intel;2;4;3,1;3,1;4
39655;AthlonII X3 460;AMD;3;6;3,4;3,4;1,5
39656;Xeon E3-1285 v6;Intel;4;8;4,1;4,5;8
39657;Opteron 1389;AMD;4;8;2,9;2,9;6
39658;Opteron 1389;AMD;4;8;2,9;2,9;6
39659;Celeron G540T;Intel;2;4;2,1;2,1;2
39660;Pentium G3240;Intel;2;4;3,1;3,1;3
39661;Core i7-880;Intel;4;8;3,06;3,73;8
39662;Celeron G1850;Intel;2;4;2,9;2,9;2
39663;Core i7-6700K;Intel;4;8;4;4,2;8
39664;PhenomII X2 555;AMD;2;4;3,2;3,2;6
39665;AthlonII X2 240;AMD;2;4;2,8;2,8;2
39666;Athlon Silver PRO 3125GE;AMD;2;4;3,4;3,4;4
39667;Core i5-3570;Intel;4;8;3,4;3,8;6
39668;AthlonII X2 235e;AMD;2;4;2,7;2,7;2
39669;Core i5-3570S;Intel;4;8;3,1;3,8;6
39670;AthlonII X2 250e;AMD;2;4;3;3;2
39671;PhenomII X2 511;AMD;2;4;3,4;3,4;2
39672;Xeon E3-1285 v3;Intel;4;8;3,6;4;8
39673;Core i9-9900KF;Intel;8;16;3,6;5;16
39674;AthlonII X2 235e;AMD;2;4;2,7;2,7;2
39675;Core i5-4460S;Intel;4;8;2,9;3,4;6
39676;Core i5-2400;Intel;4;8;3,1;3,4;6
39677;AthlonII X3 450;AMD;3;6;3,2;3,2;1,5
39678;Celeron G4930;Intel;2;4;3,2;3,2;2
39679;Pentium G1820TE;Intel;2;4;2,2;2,2;2
39680;Pentium G4400;Intel;2;4;3,3;3,3;3
39681;Ryzen 7 PRO 3700;AMD;8;16;3,6;4,4;32
39682;Core i3-550;Intel;2;4;3,2;3,2;4
39683;Pentium G4560;Intel;2;4;3,5;3,5;3
39684;Pentium G1820TE;Intel;2;4;2,2;2,2;2
39685;Core i5-6402P;Intel;4;8;2,8;3,4;6
39686;Core i3-4330;Intel;2;4;3,5;3,5;4
39687;AthlonII X3 445;AMD;3;6;3,1;3,1;1,5
39688;Opteron 1381;AMD;4;8;2,5;2,5;6
39689;Pentium G3470;Intel;2;4;3,6;3,6;3
39690;PhenomII X2 550;AMD;2;4;3,1;3,1;6
39691;Core i5-2320;Intel;4;8;3;3,3;6
39692;Phenom II X4 905e;AMD;4;8;2,5;2,5;6
39693;PRO A10-9700;AMD;4;8;3,5;3,8;2
39694;Celeron G3900;Intel;2;4;2,8;2,8;2
39695;Pentium Gold G5400;Intel;2;4;3,7;3,7;4
39696;Xeon E3-1230L v3;Intel;4;8;1,8;2,8;8
39697;Pentium G620;Intel;2;4;2,6;2,6;3
39698;Ryzen 9 PRO 3900;AMD;12;24;3,1;4,3;64
39699;PhenomII X4 42 TWKR BE;AMD;4;8;2;2;6
39700;Pentium G6960;Intel;2;4;2,93;2,93;3
39701;PhenomII X2 565;AMD;2;4;3,4;3,4;6
39702;PRO A8-9600;AMD;4;8;3,1;3,4;2
39703;Ryzen 7 1700;AMD;8;16;3;3,7;16
39704;Core i5-3570K;Intel;4;8;3,4;3,8;6
39705;Celeron G3930T;Intel;2;4;2,7;2,7;2
39706;Xeon E3-1286 V3;Intel;4;8;3,7;4,1;8
39707;Ryzen 7 2700X;AMD;8;16;3,7;4,3;16
39708;Pentium G3440;Intel;2;4;3,3;3,3;3
39709;Ryzen 5 2400GE;AMD;4;8;3,2;3,8;4
39710;Xeon E3-1265L V4;Intel;4;8;2,3;3,3;6
39711;Xeon E3-1245 v3;Intel;4;8;3,4;3,8;8
39712;Pentium G640;Intel;2;4;2,8;2,8;3
39713;Xeon E3-1290;Intel;4;8;3,6;4;8
39714;Xeon E3-1265L V4;Intel;4;8;2,3;3,3;6
39715;Core i3-9350KF;Intel;4;8;4;4,6;8
39716;Core i5-4440S;Intel;4;8;2,8;3,3;6
39717;Xeon E-2226G;Intel;6;12;3,4;4,7;12
39718;Ryzen 3 4300GE;AMD;4;8;3,5;4;4
39719;Core i7-2600;Intel;4;8;3,4;3,8;8
39720;A12-9800;AMD;4;8;3,8;4,2;2
39721;Core i3-7100T;Intel;2;4;3,4;3,4;3
39722;Core i3-7100;Intel;2;4;3,9;3,9;3
39723;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
39724;Celeron G3920;Intel;2;4;2,9;2,9;2
39725;PhenomII X2 B57;AMD;2;4;3,2;3,2;6
39726;Core i5-4670S;Intel;4;8;3,1;3,8;6
39727;Pentium G4520;Intel;2;4;3,6;3,6;3
39728;Phenom II X4 840T;AMD;4;8;2,9;3,2;6
39729;Pentium G6950;Intel;2;4;2,8;2,8;3
39730;Ryzen 3 3200G;AMD;4;8;3,6;4;4
39731;Ryzen 9 3950X;AMD;16;32;3,5;4,7;64
39732;Xeon E3-1226 V3;Intel;4;8;3,3;3,7;8
39733;Core i5-2320;Intel;4;8;3;3,3;6
39734;Core i3-9350KF;Intel;4;8;4;4,6;8
39735;Core i3-8300;Intel;4;8;3,7;3,7;8
39736;Pentium G3450;Intel;2;4;3,4;3,4;3
