gpu_id;gpu_name;manufacturer;memory;tgp;computer_id
53097;HD Graphics 405;Intel;0;10;97408
53098;HD Graphics 4200;Intel;0;21;91771
53099;UHD Graphics 600;Intel;0;5;89237
53100;Radeon Pro W6600;AMD;8;10;18521
53101;Radeon R7 370;AMD;2;20;28209
53102;GeForce RTX 2080;NVIDIA;8;5;7218
53103;GeForce GTX 1070;NVIDIA;8;9;3960
53104;GeForce RTX 3080 Ti 20 GB;NVIDIA;20;18;59584
53105;GeForce GTX 1660;NVIDIA;6;21;64237
53106;Iris Pro Graphics P6300;Intel;0;6;94396
53107;TITAN V CEO Edition;NVIDIA;32;8;17534
53108;GeForce GTX 1630;NVIDIA;4;12;32651
53109;GeForce GTX 950 Low Power;NVIDIA;2;12;44526
53110;UHD Graphics 620;Intel;0;12;30854
53111;Radeon HD 8860 OEM;AMD;2;11;53539
53112;Radeon Pro WX 8200;AMD;8;9;84954
53113;Radeon R7 430 OEM;AMD;2;20;87395
53114;GeForce RTX 2070;NVIDIA;8;19;29333
53115;HD Graphics 620;Intel;0;10;12580
53116;Radeon Pro V7300X;AMD;8;21;6990
53117;GeForce GTX 1060 8 GB GDDR5X;NVIDIA;8;13;48983
53118;Radeon R9 290;AMD;4;14;6844
53119;Radeon R7 240;AMD;2;7;42042
53120;HD Graphics 5500;Intel;0;13;71550
53121;TITAN RTX;NVIDIA;24;7;27904
53122;Iris Graphics 6100;Intel;0;5;63294
53123;Radeon R9 285;AMD;2;11;5756
53124;Radeon HD 7950;AMD;3;5;14046
53125;Iris Plus Graphics 650;Intel;0;5;40002
53126;Radeon Pro W5700;AMD;8;13;96596
53127;HD Graphics P4000;Intel;0;20;32262
53128;HD Graphics 405;Intel;0;19;3430
53129;GeForce GTX 1630;NVIDIA;4;15;2059
53130;HD Graphics P530;Intel;0;15;76232
53131;GeForce GTX 950 Low Power;NVIDIA;2;11;67228
53132;UHD Graphics 16EU;Intel;0;6;92413
53133;HD Graphics 4000;Intel;0;6;43268
53134;GeForce GTX 1650 TU116;NVIDIA;4;14;17122
53135;Radeon HD 8990 OEM;AMD;3;18;90054
53136;Radeon R9 FURY X;AMD;4;19;16582
53137;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;4;65803
53138;Radeon RX 480;AMD;8;;60420
53139;GeForce RTX 2060;NVIDIA;6;5;52034
53140;Radeon HD 8570 OEM;AMD;2;4;54805
53141;GeForce RTX 3060 Ti GA103;NVIDIA;8;9;49672
53142;GeForce GTX 1660 Ti;NVIDIA;6;9;78923
53143;Radeon Pro WX 8100;AMD;8;12;46705
53144;Radeon R9 390 X2;AMD;8;14;2078
53145;Radeon HD 8950 OEM;AMD;3;7;1160
53146;Radeon RX 480;AMD;8;20;11601
53147;HD Graphics 4200;Intel;0;11;34904
53148;Iris Xe Graphics G7 96EU;Intel;0;15;58746
53149;Radeon Pro SSG;AMD;16;6;70316
53150;Iris Plus Graphics 655;Intel;0;18;41459
53151;Iris Plus Graphics G4;Intel;0;7;81564
53152;Iris Pro Graphics 580;Intel;0;13;24076
53153;Radeon Pro W5500;AMD;8;19;6885
53154;Radeon R9 290;AMD;4;6;966
53155;HD Graphics P4600;Intel;0;11;53336
53156;Radeon RX 460;AMD;2;;91491
53157;GeForce RTX 4070;NVIDIA;12;16;59346
53158;GeForce GT 1010;NVIDIA;2;10;98668
53159;UHD Graphics 48EU;Intel;0;12;47473
53160;Iris Graphics 6100;Intel;0;9;98692
53161;Radeon HD 7970;AMD;3;12;29658
53162;GeForce RTX 4080 12 GB;NVIDIA;12;9;80243
53163;Radeon R7 435 OEM;AMD;2;5;63435
53164;GeForce GTX 1660 SUPER;NVIDIA;6;5;95073
53165;Iris Graphics 5100;Intel;0;5;23001
53166;Radeon Pro SSG;AMD;16;12;50263
53167;GeForce RTX 3080;NVIDIA;10;13;71033
53168;Radeon RX 470;AMD;4;19;17203
53169;Radeon R7 360E;AMD;2;17;40265
53170;HD Graphics 4600;Intel;0;15;58593
53171;GeForce GTX 1060 6 GB GP104;NVIDIA;6;6;47491
53172;Radeon R9 280X;AMD;3;;37985
53173;Radeon Pro WX 5100;AMD;8;18;19644
53174;UHD Graphics 16EU;Intel;0;12;46699
53175;Radeon R9 390 X2;AMD;8;11;34011
53176;Radeon HD 7950;AMD;3;15;50628
53177;HD Graphics 4600;Intel;0;20;82297
53178;UHD Graphics 605;Intel;0;21;17669
53179;Radeon Pro V620;AMD;32;16;42530
53180;GeForce GT 1010 DDR4;NVIDIA;2;15;19928
53181;GeForce GTX 1660 Ti;NVIDIA;6;16;5105
53182;GeForce GT 1030 GK107;NVIDIA;2;10;56147
53183;GeForce GTX 980 Ti;NVIDIA;6;12;50340
53184;GeForce GT 1030;NVIDIA;2;10;74886
53185;Radeon HD 8970 OEM;AMD;3;14;5139
53186;GeForce RTX 2060 12 GB;NVIDIA;12;11;12563
53187;Radeon R5 240 OEM;AMD;2;21;22642
53188;TITAN X Pascal;NVIDIA;12;13;59731
53189;Radeon R7 350 640SP;AMD;2;9;24743
53190;GeForce RTX 4080 12 GB;NVIDIA;12;18;41861
53191;HD Graphics 530;Intel;0;18;72669
53192;UHD Graphics 600;Intel;0;19;32392
53193;UHD Graphics 610;Intel;0;15;18258
53194;Radeon R7 360 896SP;AMD;2;15;98555
53195;Radeon R7 250 OEM;AMD;2;19;64101
53196;GeForce RTX 3050 8 GB;NVIDIA;8;5;74410
53197;Radeon R7 240;AMD;2;11;28737
53198;Radeon Pro V620;AMD;32;7;98059
53199;Radeon HD 8670 OEM;AMD;2;4;43420
53200;GeForce RTX 3080;NVIDIA;10;13;99388
53201;Radeon HD 8870 OEM;AMD;2;13;16924
53202;GeForce GTX 1060 6 GB;NVIDIA;6;18;20336
53203;Radeon R7 240 OEM;AMD;2;4;95592
53204;Radeon HD 7950 Mac Edition;AMD;3;6;42668
53205;Radeon Pro Duo;AMD;4;20;85475
53206;HD Graphics 6000;Intel;0;19;9719
53207;GeForce RTX 3050 8 GB;NVIDIA;8;15;15003
53208;GeForce RTX 2060 TU104;NVIDIA;6;17;80120
53209;Radeon R7 360E;AMD;2;15;96723
53210;Radeon R9 255 OEM;AMD;2;9;10525
53211;Radeon HD 7990;AMD;3;;4301
53212;UHD Graphics 615;Intel;0;11;90292
53213;Iris Graphics 550;Intel;0;;55657
53214;UHD Graphics 600;Intel;0;8;40695
53215;GeForce GTX 1060 5 GB;NVIDIA;5;18;37328
53216;GeForce RTX 4090;NVIDIA;24;13;96858
53217;Radeon RX 480;AMD;8;5;84884
53218;UHD Graphics 730;Intel;0;20;2374
53219;Radeon R7 350 640SP;AMD;2;7;36439
53220;Radeon R7 260;AMD;2;4;13085
53221;Iris Plus Graphics 640;Intel;0;8;70908
53222;GeForce GTX 1650 TU106;NVIDIA;4;11;652
53223;UHD Graphics 16EU;Intel;0;16;75519
53224;Radeon R9 290X;AMD;4;;8507
53225;HD Graphics;Intel;0;11;74764
53226;GeForce RTX 4090 Ti;NVIDIA;48;9;27117
53227;GeForce RTX 3050 8 GB;NVIDIA;8;12;86310
53228;Iris Plus Graphics 655;Intel;0;5;80686
53229;GeForce GTX 1050 Ti;NVIDIA;4;11;91092
53230;Radeon Pro W6800;AMD;32;7;1938
53231;Radeon HD 8990 OEM;AMD;3;13;37983
53232;HD Graphics 4200;Intel;0;16;46975
53233;Radeon Pro WX 8100;AMD;8;14;2136
53234;GeForce RTX 3090 Ti;NVIDIA;24;16;74846
53235;Radeon HD 7990;AMD;3;9;43872
53236;HD Graphics 405;Intel;0;19;54209
53237;GeForce RTX 3060 Ti;NVIDIA;8;14;78928
53238;Radeon R7 450 OEM;AMD;2;21;22053
53239;Iris Plus Graphics G7;Intel;0;21;3081
53240;Radeon R7 340 OEM;AMD;2;19;18798
53241;Radeon RX 470;AMD;4;17;12708
53242;UHD Graphics 630;Intel;0;8;26780
53243;GeForce GTX 1650;NVIDIA;4;15;41944
53244;Radeon R7 260;AMD;2;19;1156
53245;Radeon R9 280X2;AMD;3;11;73140
53246;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;;70786
53247;GeForce GTX 1080;NVIDIA;8;19;98271
53248;Radeon R9 380;AMD;2;8;99082
53249;Radeon Pro V7350X2;AMD;16;8;16410
53250;GeForce RTX 3070 Ti;NVIDIA;8;13;56684
53251;UHD Graphics 64EU;Intel;0;21;37169
53252;Radeon HD 8760 OEM;AMD;2;20;15719
53253;GeForce RTX 3060 Ti;NVIDIA;8;14;44831
53254;Radeon R7 360E;AMD;2;9;9990
53255;UHD Graphics 615;Intel;0;16;62686
53256;GeForce RTX 3070 Ti;NVIDIA;8;5;38710
53257;Radeon R7 260X;AMD;2;10;52353
53258;GeForce RTX 2060;NVIDIA;6;21;63153
53259;HD Graphics P4000;Intel;0;20;98857
53260;Radeon R7 340 OEM;AMD;2;;27090
53261;Radeon R9 370 1024SP;AMD;2;15;51944
53262;UHD Graphics 730;Intel;0;6;35632
53263;GeForce GTX 1050 3 GB;NVIDIA;3;;19314
53264;UHD Graphics P630;Intel;0;13;68505
53265;HD Graphics 630;Intel;0;18;54
53266;TITAN V;NVIDIA;12;9;10417
53267;Radeon RX 480;AMD;8;;56944
53268;UHD Graphics 600;Intel;0;5;12198
53269;UHD Graphics 770;Intel;0;17;50103
53270;GeForce RTX 3080;NVIDIA;10;14;76955
53271;GeForce GT 1010;NVIDIA;2;11;51745
53272;Radeon R9 FURY;AMD;4;14;21532
53273;GeForce RTX 3080;NVIDIA;10;5;10481
53274;Radeon Vega Frontier Edition Watercooled;AMD;16;21;42934
53275;GeForce RTX 3080 12 GB;NVIDIA;12;11;75431
53276;Radeon R9 370X;AMD;2;12;77186
53277;GeForce RTX 3070 Ti GA102;NVIDIA;8;7;25334
53278;GeForce RTX 3060 Ti;NVIDIA;8;8;81957
53279;Radeon Pro W5500;AMD;8;20;2203
53280;GeForce GT 1030;NVIDIA;2;8;41795
53281;UHD Graphics 24EU;Intel;0;10;42399
53282;UHD Graphics 770;Intel;0;8;26308
53283;Radeon R7 240;AMD;2;14;55528
53284;Iris Plus Graphics 640;Intel;0;20;67294
53285;Radeon R9 280;AMD;3;7;45439
53286;Radeon R7 370;AMD;2;12;23064
53287;Radeon Pro Duo;AMD;4;10;56669
53288;HD Graphics 620;Intel;0;16;40554
53289;Radeon HD 7970;AMD;3;19;54759
53290;Radeon R9 270X;AMD;2;17;6531
53291;Radeon HD 7950;AMD;3;9;37917
53292;Radeon HD 8760 OEM;AMD;2;6;27514
53293;Radeon HD 8970 OEM;AMD;3;8;97597
53294;Radeon R7 350 640SP;AMD;2;14;95797
53295;HD Graphics 5500;Intel;0;7;17265
53296;HD Graphics 2000;Intel;0;10;30698
53297;Radeon Pro WX 7100;AMD;8;21;8138
53298;GeForce RTX 3070 Ti;NVIDIA;8;11;4611
53299;HD Graphics P5700;Intel;0;8;66042
53300;UHD Graphics 730;Intel;0;14;60484
53301;Radeon Pro WX 8200;AMD;8;10;66625
53302;Radeon R5 435 OEM;AMD;2;7;39311
53303;UHD Graphics 617;Intel;0;19;74303
53304;Iris Pro Graphics 6200;Intel;0;7;20263
53305;GeForce RTX 4060 Ti;NVIDIA;10;18;72128
53306;GeForce GTX 950;NVIDIA;2;20;54960
53307;UHD Graphics 16EU;Intel;0;12;35879
53308;GeForce GTX 970;NVIDIA;4;17;99863
53309;Radeon R7 360E;AMD;2;20;82825
53310;Iris Pro Graphics 6200;Intel;0;14;67254
53311;Radeon Pro VII;AMD;16;16;54179
53312;HD Graphics P4600;Intel;0;6;76473
53313;Radeon R7 450 OEM;AMD;2;10;66915
53314;GeForce RTX 2070 SUPER;NVIDIA;8;18;74107
53315;Radeon R9 280X;AMD;3;4;30921
53316;GeForce RTX 3080 Ti;NVIDIA;12;6;46823
53317;Iris Plus Graphics 650;Intel;0;;34131
53318;Iris Pro Graphics P555;Intel;0;5;15823
53319;UHD Graphics 750;Intel;0;20;23337
53320;Radeon R7 240 OEM;AMD;2;14;11981
53321;GeForce GTX 1660;NVIDIA;6;6;49610
53322;GeForce GTX 1080 Ti 10 GB;NVIDIA;10;15;81511
53323;GeForce RTX 3050 8 GB;NVIDIA;8;5;68403
53324;Iris Plus Graphics 645;Intel;0;6;70317
53325;GeForce GTX 1660 Ti;NVIDIA;6;20;14549
53326;UHD Graphics 710;Intel;0;6;64249
53327;Radeon R9 380 OEM;AMD;4;14;55793
53328;Radeon RX 470D;AMD;4;12;81672
53329;Radeon R7 450 OEM;AMD;2;20;26080
53330;GeForce RTX 4080 Ti;NVIDIA;20;11;86494
53331;Iris Graphics 550;Intel;0;13;49409
53332;GeForce RTX 2070 SUPER;NVIDIA;8;15;6880
53333;Radeon Pro V7300X;AMD;8;20;32851
53334;Iris Pro Graphics P580;Intel;0;5;5305
53335;Radeon R7 350 640SP;AMD;2;19;78064
53336;HD Graphics 620;Intel;0;21;64162
53337;Radeon R7 265X OEM;AMD;2;14;28223
53338;UHD Graphics P750;Intel;0;21;42812
53339;Radeon R9 370 1024SP;AMD;2;4;97388
53340;UHD Graphics 48EU;Intel;0;13;6781
53341;GeForce GTX 1650 GDDR6;NVIDIA;4;18;23631
53342;Iris Xe Graphics G7 80EU;Intel;0;12;28712
53343;GeForce RTX 2060;NVIDIA;6;21;9110
53344;Radeon R7 265;AMD;2;10;78889
53345;Radeon R9 370;AMD;2;;78604
53346;GeForce RTX 2070;NVIDIA;8;17;58726
53347;HD Graphics 5000;Intel;0;14;39040
53348;Radeon HD 8860 OEM;AMD;2;11;76571
53349;GeForce GTX 980;NVIDIA;4;12;95540
53350;Radeon R7 430 OEM;AMD;2;17;4281
53351;Radeon Vega Frontier Edition Watercooled;AMD;16;6;73809
53352;Radeon HD 7950 Mac Edition;AMD;3;16;20800
53353;GeForce GTX 1060 3 GB GP104;NVIDIA;3;8;95106
53354;Radeon Pro V5300X;AMD;4;18;57561
53355;Radeon HD 7950;AMD;3;6;77784
53356;Radeon HD 7970;AMD;3;8;10746
53357;GeForce GT 1010 DDR4;NVIDIA;2;8;1481
53358;GeForce GTX 1070 GDDR5X;NVIDIA;8;12;82985
53359;Radeon R7 430 OEM;AMD;2;17;66935
53360;Radeon R9 285;AMD;2;11;31060
53361;Radeon R9 380 OEM;AMD;4;5;39344
53362;GeForce RTX 4070;NVIDIA;12;19;36076
53363;GeForce RTX 3090 Ti;NVIDIA;24;;44313
53364;GeForce GTX 960;NVIDIA;2;17;56164
53365;Radeon R7 250 OEM;AMD;2;7;49524
53366;Radeon R9 290X;AMD;4;9;23530
53367;GeForce GTX 950 OEM;NVIDIA;4;16;70766
53368;GeForce RTX 3050 8 GB GA107;NVIDIA;8;7;72350
53369;Radeon R7 240;AMD;2;19;57366
53370;Radeon Pro Duo;AMD;4;12;18142
53371;GeForce RTX 3080 12 GB;NVIDIA;12;19;89697
53372;UHD Graphics 64EU;Intel;0;;93745
53373;GeForce GTX 1070 Ti;NVIDIA;8;5;77872
53374;UHD Graphics 600;Intel;0;14;10658
53375;UHD Graphics 610;Intel;0;15;3721
53376;Radeon R7 265X OEM;AMD;2;11;68062
53377;GeForce GTX 1050;NVIDIA;2;20;6828
53378;UHD Graphics 16EU;Intel;0;8;56605
53379;Radeon R5 340X OEM;AMD;2;11;7701
53380;Radeon Pro V620;AMD;32;19;51164
53381;GeForce RTX 3050 8 GB GA107;NVIDIA;8;13;30356
53382;GeForce RTX 3060;NVIDIA;12;19;99395
53383;GeForce RTX 3060 Ti GA103;NVIDIA;8;18;57162
53384;GeForce GTX 1060 6 GB Rev. 2;NVIDIA;6;17;4517
53385;GeForce RTX 2060 12 GB;NVIDIA;12;14;69094
53386;Radeon R5 330 OEM;AMD;2;20;36745
53387;Radeon Pro V7350X2;AMD;16;17;30256
53388;Radeon Vega Frontier Edition;AMD;16;11;20015
53389;Radeon Pro WX 8100;AMD;8;7;49818
53390;GeForce GT 1030;NVIDIA;2;19;12410
53391;GeForce GTX 1650 TU116;NVIDIA;4;6;82469
53392;Radeon Pro WX 3200;AMD;4;4;6883
53393;UHD Graphics 620;Intel;0;;95594
53394;Radeon Pro W6400;AMD;4;21;14601
53395;HD Graphics 6000;Intel;0;7;40396
53396;Radeon HD 8950 OEM;AMD;3;19;74592
53397;HD Graphics P4000;Intel;0;9;12992
53398;GeForce RTX 2060;NVIDIA;6;8;97716
53399;Radeon RX 470D;AMD;4;10;93695
53400;HD Graphics 515;Intel;0;10;34010
53401;GeForce GTX 1050 3 GB;NVIDIA;3;7;59106
53402;Radeon Pro V7300X;AMD;8;17;30893
53403;Radeon R7 260;AMD;2;15;91524
53404;Radeon R9 280X;AMD;3;15;64653
53405;GeForce GTX 1060 5 GB;NVIDIA;5;14;493
53406;Radeon Pro WX 5100;AMD;8;7;41075
53407;TITAN V CEO Edition;NVIDIA;32;;73434
53408;Radeon R7 370;AMD;2;8;71495
53409;Iris Graphics 550;Intel;0;12;99991
53410;GeForce GTX 980 Ti;NVIDIA;6;19;82767
53411;GeForce GTX 1060 5 GB;NVIDIA;5;15;33466
53412;GeForce RTX 3050 8 GB;NVIDIA;8;7;67149
53413;GeForce GTX 1060 3 GB;NVIDIA;3;13;83864
53414;GeForce GTX 1080 11Gbps;NVIDIA;8;9;91247
53415;GeForce RTX 2060 SUPER;NVIDIA;8;6;72352
53416;Radeon R7 265X OEM;AMD;2;5;12483
53417;GeForce RTX 3050 OEM;NVIDIA;8;;40950
53418;Radeon R7 430 OEM;AMD;2;21;31449
53419;GeForce GTX 1070 Ti;NVIDIA;8;;40413
53420;HD Graphics;Intel;0;16;23880
53421;GeForce RTX 4060;NVIDIA;8;5;53093
53422;GeForce RTX 3080 Ti;NVIDIA;12;7;31811
53423;Radeon R9 FURY X2;AMD;4;10;99468
53424;Radeon R5 310 OEM;AMD;2;13;3741
53425;GeForce GTX 1650;NVIDIA;4;16;37343
53426;GeForce RTX 4080 12 GB;NVIDIA;12;13;79130
53427;HD Graphics 630;Intel;0;14;92450
53428;UHD Graphics G7;Intel;0;11;46728
53429;Radeon HD 8860 OEM;AMD;2;7;49164
53430;Iris Pro Graphics 580;Intel;0;19;51115
53431;Radeon HD 7870 XT;AMD;2;16;40180
53432;Radeon HD 7950 Boost;AMD;3;19;44010
53433;HD Graphics 5000;Intel;0;11;988
53434;Iris Pro Graphics 580;Intel;0;13;34244
53435;Radeon R9 290X2;AMD;4;12;37536
53436;GeForce GTX 1660 SUPER;NVIDIA;6;9;31381
53437;GeForce GTX 1650 SUPER;NVIDIA;4;13;81979
53438;Radeon R7 265;AMD;2;12;53391
53439;Radeon HD 7950 Monica BIOS 1;AMD;3;18;58386
53440;Iris Pro Graphics 6200;Intel;0;20;23910
53441;Radeon RX 460;AMD;2;7;31890
53442;Radeon R7 350;AMD;2;8;79963
53443;Radeon Pro WX 2100;AMD;2;;47144
53444;HD Graphics P530;Intel;0;17;13902
53445;UHD Graphics 610;Intel;0;12;38370
53446;Radeon Pro V520;AMD;8;13;53859
53447;GeForce GTX 1080 Ti;NVIDIA;11;15;79699
53448;HD Graphics 4400;Intel;0;20;81041
53449;Radeon R7 265X OEM;AMD;2;13;9394
53450;Iris Xe MAX Graphics;Intel;0;21;66425
53451;Radeon R7 350;AMD;2;14;46231
53452;Radeon R7 250 OEM;AMD;2;12;83606
53453;Iris Graphics 5100;Intel;0;21;88661
53454;UHD Graphics 48EU;Intel;0;17;45600
53455;UHD Graphics 605;Intel;0;19;82157
53456;GeForce RTX 2080 SUPER;NVIDIA;8;7;34927
53457;GeForce RTX 3060 Ti GA103;NVIDIA;8;16;76699
53458;GeForce RTX 3060 Ti GDDR6X;NVIDIA;8;18;45589
53459;UHD Graphics 64EU;Intel;0;15;34197
53460;HD Graphics 5300;Intel;0;21;46963
53461;Radeon R7 350;AMD;2;6;28879
53462;Iris Plus Graphics 650;Intel;0;12;73129
53463;UHD Graphics G4;Intel;0;11;62377
53464;HD Graphics P5700;Intel;0;14;98375
53465;GeForce RTX 3060 Ti;NVIDIA;8;17;15810
53466;Radeon R7 360 896SP;AMD;2;15;18403
53467;Radeon R7 340 OEM;AMD;2;;6843
53468;Radeon HD 7970 GHz Edition;AMD;3;7;1312
53469;HD Graphics 4400;Intel;0;7;93405
53470;GeForce GTX 1050 Ti;NVIDIA;4;15;22272
53471;Radeon R9 295X2;AMD;4;4;76250
53472;UHD Graphics G1;Intel;0;10;74519
53473;HD Graphics P3000;Intel;0;7;27554
53474;Radeon R7 350;AMD;2;4;59127
53475;HD Graphics 620;Intel;0;15;46741
53476;Radeon R7 430 OEM;AMD;2;9;60073
53477;Iris Xe Graphics G4;Intel;0;8;38506
53478;Radeon R9 270X;AMD;2;17;40112
53479;GeForce RTX 3060 8 GB;NVIDIA;8;14;37606
53480;Radeon HD 8950 OEM;AMD;3;15;84531
53481;Radeon R9 290X;AMD;4;5;52870
53482;HD Graphics 610;Intel;0;7;84043
53483;Iris Xe Graphics 96EU;Intel;0;17;29918
53484;HD Graphics 4000;Intel;0;10;23445
53485;Radeon Pro V620;AMD;32;15;99316
53486;HD Graphics 400;Intel;0;21;71015
53487;UHD Graphics G4;Intel;0;8;74423
53488;GeForce RTX 3060 GA104;NVIDIA;12;6;36189
53489;GeForce RTX 3070 Ti 16 GB;NVIDIA;16;14;68356
53490;Radeon R9 Nano;AMD;4;13;26211
53491;GeForce RTX 3070 Ti 16 GB;NVIDIA;16;7;25125
53492;Radeon HD 7950;AMD;3;4;1783
53493;Radeon R9 390;AMD;8;12;66274
53494;Radeon HD 7950 Monica BIOS 1;AMD;3;10;81731
53495;Radeon R7 265X OEM;AMD;2;8;24740
53496;UHD Graphics 24EU;Intel;0;14;74677
53497;Radeon RX 470D;AMD;4;5;95573
53498;Iris Plus Graphics 655;Intel;0;20;23749
53499;HD Graphics P3000;Intel;0;8;62161
53500;Iris Graphics 550;Intel;0;6;60931
53501;GeForce GT 1030;NVIDIA;2;5;64445
53502;Radeon HD 7950 Monica BIOS 1;AMD;3;11;1866
53503;UHD Graphics 24EU;Intel;0;15;65818
53504;GeForce GTX 1080 11Gbps;NVIDIA;8;10;67457
53505;GeForce RTX 2080;NVIDIA;8;11;74466
53506;GeForce GTX 950 OEM;NVIDIA;4;11;85852
53507;HD Graphics 5300;Intel;0;6;27838
53508;Radeon Pro V340;AMD;16;17;16316
53509;GeForce GTX 1060 3 GB;NVIDIA;3;8;40165
53510;Radeon HD 8990 OEM;AMD;3;9;47193
53511;UHD Graphics 750;Intel;0;16;86460
53512;GeForce RTX 2070;NVIDIA;8;;25771
53513;UHD Graphics G4;Intel;0;13;27271
53514;Radeon R7 265X OEM;AMD;2;9;86452
53515;GeForce RTX 3060 8 GB;NVIDIA;8;;13139
53516;TITAN Xp;NVIDIA;12;14;20070
53517;GeForce RTX 4080 16 GB;NVIDIA;16;6;30206
53518;Radeon Vega Frontier Edition Watercooled;AMD;16;14;45404
53519;Iris Pro Graphics P580;Intel;0;19;83650
53520;Iris Pro Graphics 5200;Intel;0;4;95767
53521;Radeon Pro WX 5100;AMD;8;5;81882
53522;TITAN V;NVIDIA;12;10;38524
53523;Radeon R9 360 OEM;AMD;2;11;8950
53524;GeForce RTX 3050 8 GB;NVIDIA;8;16;13020
53525;Radeon HD 7850;AMD;2;8;61573
53526;Radeon Pro Duo;AMD;4;11;74529
53527;Radeon Pro WX 9100;AMD;16;17;59382
53528;GeForce GTX 1060 8 GB GDDR5X;NVIDIA;8;7;47381
53529;Radeon RX 480;AMD;8;10;94688
53530;UHD Graphics 620;Intel;0;;40703
53531;Radeon RX 455 OEM;AMD;2;18;65295
53532;GeForce RTX 3070;NVIDIA;8;19;95801
53533;Radeon R9 380 OEM;AMD;4;5;38991
53534;GeForce RTX 2070 SUPER;NVIDIA;8;9;77075
53535;GeForce GT 1030 DDR4;NVIDIA;2;21;58922
53536;GeForce RTX 4060 Ti;NVIDIA;10;5;56716
53537;Radeon Pro Duo;AMD;4;6;56719
53538;GeForce GTX 970;NVIDIA;4;19;26681
53539;HD Graphics 5300;Intel;0;7;84888
53540;GeForce RTX 3080 Ti 20 GB;NVIDIA;20;21;70048
53541;GeForce GTX 1650 TU116;NVIDIA;4;10;12651
53542;Radeon Pro W5500;AMD;8;6;21348
53543;Radeon R9 280X;AMD;3;21;19052
53544;Radeon HD 7950 Mac Edition;AMD;3;19;22899
53545;Radeon R9 370 1024SP;AMD;2;13;37272
53546;GeForce GTX 1060 6 GB 9Gbps;NVIDIA;6;18;90710
53547;GeForce RTX 2060 SUPER;NVIDIA;8;18;99320
53548;Radeon R9 370X;AMD;2;17;69815
53549;GeForce RTX 3080 Ti;NVIDIA;12;9;867
53550;HD Graphics 530;Intel;0;10;24164
53551;Radeon R7 360 896SP;AMD;2;20;63464
53552;Radeon R7 430 OEM;AMD;2;15;64350
53553;Iris Xe Graphics 96EU;Intel;0;19;20278
53554;Iris Pro Graphics 6200;Intel;0;12;51685
53555;GeForce GTX 1650 TU116;NVIDIA;4;4;49051
53556;Radeon Pro SSG;AMD;16;16;81322
53557;Radeon R7 430 OEM;AMD;2;21;31179
53558;GeForce RTX 3070 Ti 16 GB;NVIDIA;16;18;31978
53559;Radeon HD 8760 OEM;AMD;2;18;52079
53560;HD Graphics 505;Intel;0;13;13838
53561;Radeon Pro V7350X2;AMD;16;4;29751
53562;GeForce GT 1010 DDR4;NVIDIA;2;21;82695
53563;Radeon Pro Duo;AMD;4;7;5711
53564;Radeon Pro W6800;AMD;32;21;91241
53565;UHD Graphics 16EU;Intel;0;13;22171
53566;Radeon Vega Frontier Edition;AMD;16;14;52642
53567;Radeon R9 380 OEM;AMD;4;21;50436
53568;GeForce GTX 1050 Ti;NVIDIA;4;19;68853
53569;Radeon Pro WX 8200;AMD;8;18;68797
53570;Radeon R9 290X;AMD;4;20;8150
53571;Radeon Pro W6800;AMD;32;19;10979
53572;GeForce RTX 3070 Ti GA102;NVIDIA;8;10;65992
53573;Radeon HD 7970 X2;AMD;3;19;86255
53574;UHD Graphics 16EU;Intel;0;12;97066
53575;Radeon R9 255 OEM;AMD;2;7;86757
53576;Radeon R9 280X2;AMD;3;16;369
53577;UHD Graphics 620;Intel;0;7;822
53578;Iris Xe Graphics G4;Intel;0;15;72288
53579;Radeon Pro WX 8100;AMD;8;17;98730
53580;Radeon Pro W5700;AMD;8;15;31645
53581;Radeon RX 455 OEM;AMD;2;15;56702
53582;Iris Xe MAX Graphics;Intel;0;12;52133
53583;Radeon R9 390 X2;AMD;8;11;5661
53584;TITAN X Pascal;NVIDIA;12;21;62680
53585;GeForce GT 1010 DDR4;NVIDIA;2;6;68890
53586;Radeon R9 285X;AMD;3;20;56512
53587;GeForce GTX 1050 3 GB;NVIDIA;3;13;86985
53588;Radeon Pro V520;AMD;8;17;89430
53589;GeForce GTX 1650 SUPER;NVIDIA;4;18;21461
53590;GeForce GT 1010;NVIDIA;2;;48041
53591;GeForce GTX 1070;NVIDIA;8;19;31495
53592;UHD Graphics 605;Intel;0;13;90246
53593;Radeon R9 280;AMD;3;18;19506
53594;Radeon R7 340 OEM;AMD;2;14;23666
53595;HD Graphics 5600;Intel;0;17;11293
53596;GeForce GTX 1060 6 GB GP104;NVIDIA;6;15;31447
53597;GeForce GT 1030;NVIDIA;2;21;43057
53598;GeForce RTX 3060 GA104;NVIDIA;12;15;73203
53599;GeForce RTX 3080 Ti 20 GB;NVIDIA;20;12;11750
53600;TITAN V CEO Edition;NVIDIA;32;6;84332
53601;GeForce GTX 1050;NVIDIA;2;5;68468
53602;GeForce GTX 1060 6 GB Rev. 2;NVIDIA;6;12;60253
53603;Radeon Pro V620;AMD;32;17;9355
53604;Iris Xe Graphics G7 96EU;Intel;0;20;38478
53605;Iris Xe Graphics G7 80EU;Intel;0;20;98264
53606;HD Graphics 5500;Intel;0;6;74231
