id;memory;ram_stick_type;clock_speed
100765;16;DDR1;300
100766;2;DDR1;200
100767;2;DDR3;1066
100768;32;DDR3;1000
100769;4;DDR4;533
100770;2;DDR4;266
100771;4;DDR1;4400
100772;2;DDR4;300
100773;8;DDR1;333
100774;16;DDR3;3000
100775;16;DDR1;3600
100776;32;DDR1;3000
100777;16;DDR4;4400
100778;32;DDR3;2666
100779;4;DDR1;300
100780;4;DDR4;200
100781;4;DDR3;200
100782;32;DDR1;1000
100783;8;DDR2;800
100784;32;DDR4;266
100785;16;DDR3;3600
100786;4;DDR4;1000
100787;32;DDR4;1000
100788;8;DDR4;800
100789;4;DDR3;200
100790;4;DDR1;3600
100791;2;DDR3;3200
100792;2;DDR2;800
100793;2;DDR2;533
100794;8;DDR1;3200
100795;2;DDR3;400
100796;4;DDR4;1000
100797;32;DDR4;2400
100798;16;DDR3;800
100799;16;DDR1;200
100800;8;DDR1;1000
100801;8;DDR1;3200
100802;32;DDR1;200
100803;2;DDR4;1000
100804;32;DDR3;3600
100805;4;DDR3;1000
100806;16;DDR3;800
100807;4;DDR1;300
100808;4;DDR1;1000
100809;4;DDR2;800
100810;32;DDR1;1333
100811;2;DDR3;800
100812;8;DDR2;266
100813;4;DDR1;1333
100814;32;DDR3;1333
100815;8;DDR1;2666
100816;32;DDR3;3000
100817;4;DDR3;266
100818;2;DDR2;4400
100819;4;DDR1;300
100820;16;DDR2;3600
100821;4;DDR2;3000
100822;32;DDR4;3600
100823;4;DDR2;533
100824;2;DDR2;800
100825;2;DDR1;1066
100826;32;DDR2;800
100827;32;DDR4;266
100828;32;DDR4;800
100829;8;DDR1;1066
100830;2;DDR1;2933
100831;16;DDR4;2666
100832;32;DDR3;533
100833;8;DDR4;400
100834;16;DDR3;4000
100835;32;DDR1;800
100836;8;DDR1;266
100837;16;DDR2;1333
100838;2;DDR3;2933
100839;8;DDR4;533
100840;16;DDR2;2666
100841;4;DDR3;266
100842;16;DDR2;2933
100843;2;DDR3;2933
100844;32;DDR3;200
100845;4;DDR4;800
100846;32;DDR4;2933
100847;4;DDR4;333
100848;8;DDR3;3600
100849;4;DDR1;533
100850;8;DDR3;4000
100851;8;DDR1;3200
100852;4;DDR1;3000
100853;32;DDR2;1600
100854;4;DDR1;1066
100855;2;DDR3;1000
100856;16;DDR1;333
100857;2;DDR1;266
100858;2;DDR3;1600
100859;4;DDR4;2933
100860;2;DDR4;3600
100861;2;DDR1;1600
100862;16;DDR4;333
100863;8;DDR1;2666
100864;16;DDR2;2933
100865;16;DDR2;3600
100866;16;DDR3;667
100867;8;DDR2;800
100868;8;DDR4;200
100869;2;DDR3;1600
100870;2;DDR2;4400
100871;16;DDR3;2933
100872;8;DDR4;1066
100873;4;DDR4;3200
100874;4;DDR2;800
100875;16;DDR4;300
100876;4;DDR4;1600
100877;8;DDR1;4000
100878;2;DDR4;266
100879;4;DDR2;2666
100880;16;DDR1;400
100881;4;DDR1;1600
100882;8;DDR2;1000
100883;16;DDR1;1600
100884;4;DDR2;1066
100885;32;DDR3;2666
100886;4;DDR4;2666
100887;32;DDR3;800
100888;2;DDR2;266
100889;4;DDR3;300
100890;16;DDR3;2400
100891;4;DDR2;3200
100892;2;DDR1;3200
100893;4;DDR2;1333
100894;2;DDR1;667
100895;8;DDR2;4400
100896;16;DDR3;3600
100897;2;DDR3;266
100898;32;DDR2;4000
100899;32;DDR4;4400
100900;8;DDR3;800
100901;4;DDR3;1600
100902;8;DDR3;300
100903;4;DDR2;533
100904;32;DDR1;3000
100905;2;DDR1;1000
100906;16;DDR1;266
100907;4;DDR4;1000
100908;2;DDR1;533
100909;16;DDR2;400
100910;4;DDR1;2400
100911;4;DDR2;1333
100912;32;DDR3;200
100913;4;DDR1;800
100914;8;DDR1;4400
100915;4;DDR2;3600
100916;32;DDR4;400
100917;4;DDR3;400
100918;4;DDR3;1600
100919;4;DDR2;2666
100920;16;DDR2;667
100921;32;DDR4;533
100922;4;DDR4;1333
100923;32;DDR4;2933
100924;2;DDR4;1000
100925;8;DDR2;3000
100926;16;DDR4;400
100927;2;DDR4;3600
100928;4;DDR3;1600
100929;32;DDR2;266
100930;32;DDR2;333
100931;2;DDR2;2933
100932;2;DDR1;4000
100933;32;DDR3;1066
100934;2;DDR3;3200
100935;32;DDR3;200
100936;4;DDR2;1000
100937;16;DDR4;333
100938;8;DDR3;1333
100939;2;DDR3;4400
100940;2;DDR3;3000
100941;32;DDR1;3200
100942;4;DDR3;2666
100943;4;DDR4;1000
100944;32;DDR2;4400
100945;16;DDR1;300
100946;16;DDR4;266
100947;32;DDR4;667
100948;2;DDR1;400
100949;4;DDR4;533
100950;32;DDR3;1066
100951;16;DDR2;300
100952;8;DDR2;400
100953;2;DDR1;2933
100954;32;DDR4;1000
100955;4;DDR3;533
100956;32;DDR4;3600
100957;32;DDR3;2933
100958;32;DDR2;266
100959;32;DDR2;533
100960;4;DDR3;3200
100961;32;DDR3;333
100962;2;DDR3;667
100963;32;DDR4;4400
100964;2;DDR1;333
100965;8;DDR1;400
100966;2;DDR4;1600
100967;16;DDR2;800
100968;32;DDR3;266
100969;32;DDR4;2666
100970;16;DDR3;2933
100971;8;DDR4;2400
100972;4;DDR2;1333
100973;8;DDR2;400
100974;32;DDR4;1000
100975;4;DDR4;1000
100976;4;DDR4;1333
100977;32;DDR1;533
100978;32;DDR1;2666
100979;2;DDR1;400
100980;32;DDR1;1600
100981;16;DDR3;333
100982;8;DDR2;400
100983;4;DDR4;3200
100984;2;DDR2;1000
100985;32;DDR4;4400
100986;16;DDR4;1333
100987;2;DDR3;2666
100988;32;DDR4;2400
100989;16;DDR2;3200
100990;32;DDR1;4000
100991;16;DDR3;300
100992;8;DDR1;4400
100993;16;DDR4;400
100994;4;DDR4;1066
100995;8;DDR3;4000
100996;8;DDR3;1600
100997;4;DDR2;2933
100998;2;DDR3;1600
100999;2;DDR3;333
101000;32;DDR4;533
101001;8;DDR1;533
101002;8;DDR4;800
101003;32;DDR1;2666
101004;32;DDR2;4000
101005;32;DDR4;2933
101006;2;DDR1;3600
101007;4;DDR4;800
101008;4;DDR3;800
101009;4;DDR1;800
101010;2;DDR3;3600
101011;4;DDR2;2666
101012;2;DDR4;200
101013;8;DDR2;3600
101014;2;DDR2;1066
101015;16;DDR1;4000
101016;16;DDR2;2933
101017;8;DDR4;333
101018;32;DDR1;1066
101019;32;DDR4;3200
101020;16;DDR4;4400
101021;4;DDR1;1066
101022;32;DDR4;333
101023;4;DDR2;266
101024;8;DDR3;3600
101025;16;DDR4;1066
101026;8;DDR1;2933
101027;4;DDR2;667
101028;2;DDR2;1000
101029;32;DDR1;333
101030;8;DDR3;1000
101031;4;DDR4;333
101032;8;DDR3;667
101033;2;DDR3;2666
101034;4;DDR2;3200
101035;8;DDR3;400
101036;32;DDR2;1000
101037;16;DDR2;800
101038;32;DDR1;1066
101039;4;DDR2;533
101040;4;DDR2;3200
101041;16;DDR1;1333
101042;8;DDR2;2933
101043;32;DDR2;1333
101044;32;DDR1;266
101045;32;DDR1;533
101046;16;DDR4;400
101047;8;DDR4;800
101048;2;DDR2;300
101049;4;DDR4;1333
101050;4;DDR1;266
101051;4;DDR4;3600
101052;16;DDR3;3000
101053;8;DDR3;800
101054;2;DDR1;2666
101055;4;DDR3;1000
101056;2;DDR2;200
101057;2;DDR1;800
101058;16;DDR4;400
101059;8;DDR1;533
101060;8;DDR1;667
101061;16;DDR1;2666
101062;8;DDR3;1000
101063;2;DDR3;1066
101064;16;DDR1;800
101065;32;DDR3;1600
101066;4;DDR3;800
101067;16;DDR1;266
101068;2;DDR1;800
101069;2;DDR1;333
101070;2;DDR3;667
101071;16;DDR1;2933
101072;4;DDR3;200
101073;16;DDR4;2400
101074;16;DDR4;2666
101075;8;DDR2;333
101076;2;DDR4;2933
101077;2;DDR4;300
101078;4;DDR1;400
101079;8;DDR3;3000
101080;4;DDR4;2666
101081;32;DDR4;400
101082;32;DDR3;800
101083;2;DDR1;667
101084;4;DDR3;2400
101085;32;DDR3;667
101086;8;DDR1;300
101087;16;DDR4;1600
101088;8;DDR1;3200
101089;8;DDR2;800
101090;4;DDR3;1000
101091;4;DDR4;667
101092;32;DDR3;1066
101093;8;DDR4;4400
101094;8;DDR4;2400
101095;8;DDR1;266
101096;32;DDR1;400
101097;4;DDR4;400
101098;2;DDR4;3000
101099;16;DDR4;4000
101100;32;DDR1;1333
101101;16;DDR4;3000
101102;4;DDR3;4000
101103;8;DDR3;3600
101104;32;DDR2;200
101105;4;DDR1;1066
101106;8;DDR3;2933
101107;16;DDR2;667
101108;32;DDR4;800
101109;16;DDR1;800
101110;4;DDR3;3600
101111;8;DDR1;800
101112;2;DDR4;1333
101113;32;DDR3;2666
101114;4;DDR1;2400
101115;8;DDR2;2666
101116;8;DDR4;333
101117;2;DDR2;2666
101118;2;DDR1;800
101119;8;DDR2;300
101120;16;DDR4;266
101121;16;DDR1;1000
101122;4;DDR1;800
101123;4;DDR1;3200
101124;4;DDR4;3600
101125;16;DDR2;200
101126;4;DDR4;667
101127;32;DDR1;800
101128;32;DDR1;300
101129;2;DDR4;300
101130;4;DDR1;200
101131;2;DDR3;3000
101132;32;DDR4;1333
101133;4;DDR1;2400
101134;2;DDR1;300
101135;16;DDR4;1333
101136;2;DDR1;800
101137;2;DDR1;3000
101138;2;DDR2;3600
101139;16;DDR4;800
101140;32;DDR4;400
101141;2;DDR3;667
101142;2;DDR2;3600
101143;32;DDR4;533
101144;8;DDR3;667
101145;16;DDR2;800
101146;2;DDR1;3000
101147;8;DDR1;333
101148;4;DDR3;2933
101149;32;DDR2;800
101150;2;DDR2;1600
101151;16;DDR4;3000
101152;16;DDR2;4000
101153;16;DDR2;4400
101154;32;DDR3;300
101155;16;DDR3;1333
101156;8;DDR1;300
101157;16;DDR4;2933
101158;8;DDR3;4000
101159;32;DDR4;533
101160;32;DDR1;1600
101161;4;DDR4;800
101162;16;DDR2;1066
101163;16;DDR4;3200
101164;32;DDR4;266
101165;2;DDR3;800
101166;2;DDR4;300
101167;16;DDR4;3000
101168;2;DDR4;2400
101169;8;DDR1;3200
101170;32;DDR3;3000
101171;4;DDR3;1066
101172;32;DDR3;800
101173;2;DDR2;667
101174;4;DDR1;1066
101175;2;DDR2;266
101176;32;DDR4;3200
101177;4;DDR3;2666
101178;2;DDR2;533
101179;4;DDR3;533
101180;2;DDR2;667
101181;2;DDR3;3000
101182;8;DDR4;4000
101183;4;DDR1;1066
101184;4;DDR2;3000
101185;8;DDR2;266
101186;16;DDR3;3600
101187;2;DDR1;3600
101188;2;DDR1;1333
101189;4;DDR3;2666
101190;2;DDR3;1000
101191;8;DDR1;1066
101192;2;DDR2;1333
101193;4;DDR1;3000
101194;16;DDR2;1066
101195;4;DDR1;800
101196;4;DDR1;1066
101197;4;DDR3;2933
101198;16;DDR4;333
101199;32;DDR1;533
101200;16;DDR1;300
101201;2;DDR3;2666
101202;32;DDR2;1333
101203;4;DDR3;200
101204;16;DDR4;4400
101205;32;DDR2;2933
101206;8;DDR1;2400
101207;4;DDR1;1066
101208;8;DDR2;3000
101209;32;DDR4;400
101210;8;DDR1;2666
101211;4;DDR1;800
101212;4;DDR2;667
101213;2;DDR3;533
101214;16;DDR1;1066
101215;8;DDR2;533
101216;32;DDR3;533
101217;8;DDR3;4000
101218;32;DDR2;1066
101219;2;DDR4;667
101220;32;DDR4;3600
101221;32;DDR4;800
101222;32;DDR1;4000
101223;16;DDR4;4000
101224;8;DDR2;800
101225;32;DDR4;400
101226;2;DDR3;533
101227;32;DDR1;667
101228;2;DDR1;266
101229;2;DDR4;1000
101230;4;DDR3;3200
101231;4;DDR4;3000
101232;8;DDR3;667
101233;8;DDR4;266
101234;16;DDR1;2400
101235;2;DDR4;2400
101236;4;DDR3;2933
101237;4;DDR3;533
101238;32;DDR3;2400
101239;8;DDR4;1000
101240;8;DDR3;333
101241;32;DDR1;2666
101242;32;DDR1;800
101243;32;DDR1;800
101244;32;DDR2;266
101245;32;DDR2;800
101246;4;DDR2;1600
101247;2;DDR2;4000
101248;32;DDR4;1333
101249;4;DDR3;3000
101250;2;DDR3;533
101251;8;DDR1;1333
101252;16;DDR3;1000
101253;2;DDR3;800
101254;32;DDR1;4400
101255;32;DDR1;266
101256;2;DDR4;1333
101257;2;DDR3;1333
101258;2;DDR2;800
101259;32;DDR3;800
101260;16;DDR3;4000
101261;32;DDR3;533
101262;2;DDR4;533
101263;4;DDR3;400
101264;16;DDR4;533
101265;8;DDR1;200
101266;8;DDR3;667
101267;16;DDR4;3600
101268;2;DDR1;4000
101269;16;DDR2;1600
101270;8;DDR2;3600
101271;32;DDR1;4400
101272;8;DDR3;200
101273;4;DDR4;667
101274;2;DDR4;533
101275;16;DDR4;333
101276;32;DDR3;266
101277;8;DDR4;2666
101278;2;DDR4;4400
101279;32;DDR2;2666
101280;8;DDR1;3200
101281;16;DDR2;3000
101282;32;DDR2;3000
101283;16;DDR1;2666
101284;8;DDR3;1600
101285;16;DDR1;800
101286;8;DDR2;3000
101287;16;DDR2;533
101288;8;DDR3;1066
101289;16;DDR4;333
101290;4;DDR4;400
101291;4;DDR3;1600
101292;2;DDR3;3000
101293;4;DDR3;400
101294;32;DDR1;800
101295;8;DDR4;2400
101296;16;DDR3;4400
101297;8;DDR1;4400
101298;8;DDR2;1333
101299;2;DDR3;3000
101300;32;DDR2;533
101301;4;DDR2;1066
101302;32;DDR4;266
101303;4;DDR2;3000
101304;2;DDR1;533
101305;32;DDR2;800
101306;4;DDR3;800
101307;4;DDR2;4400
101308;8;DDR2;667
101309;2;DDR2;533
101310;2;DDR2;4400
101311;32;DDR3;2666
101312;4;DDR3;2400
101313;8;DDR3;4000
101314;4;DDR1;533
101315;2;DDR1;266
101316;4;DDR4;333
101317;2;DDR4;800
101318;4;DDR2;3000
101319;16;DDR2;4400
101320;32;DDR1;533
101321;16;DDR1;3000
101322;32;DDR4;2666
101323;16;DDR2;3200
101324;16;DDR1;2666
101325;4;DDR3;800
101326;2;DDR2;3000
101327;4;DDR4;533
101328;4;DDR3;1066
101329;32;DDR4;1000
101330;4;DDR1;533
101331;4;DDR1;300
101332;8;DDR2;2400
101333;8;DDR4;800
101334;32;DDR4;4400
101335;16;DDR1;3200
101336;16;DDR2;667
101337;4;DDR2;333
101338;32;DDR3;4000
101339;16;DDR3;4000
101340;32;DDR4;4000
101341;2;DDR1;266
101342;2;DDR1;2933
101343;4;DDR3;1600
101344;8;DDR1;200
101345;2;DDR1;3200
101346;8;DDR1;266
101347;4;DDR3;533
101348;8;DDR4;266
101349;4;DDR4;1333
101350;8;DDR1;800
101351;16;DDR4;2933
101352;2;DDR2;266
101353;16;DDR3;400
101354;8;DDR1;1333
101355;32;DDR2;2933
101356;2;DDR1;667
101357;32;DDR3;800
101358;8;DDR4;333
101359;32;DDR2;4400
101360;8;DDR1;1000
101361;8;DDR2;800
101362;32;DDR2;800
101363;4;DDR3;200
101364;4;DDR2;2933
101365;16;DDR4;1066
101366;16;DDR2;400
101367;4;DDR4;3000
101368;2;DDR4;1000
101369;16;DDR4;1066
101370;4;DDR1;333
101371;2;DDR1;3200
101372;2;DDR3;2400
101373;16;DDR2;2933
101374;32;DDR3;300
101375;4;DDR4;3000
101376;8;DDR4;533
101377;8;DDR3;1333
101378;32;DDR1;2933
101379;2;DDR4;266
101380;4;DDR4;667
101381;8;DDR1;3000
101382;32;DDR3;400
101383;32;DDR2;3200
101384;32;DDR1;3000
101385;8;DDR3;1066
101386;8;DDR3;533
101387;2;DDR2;1066
101388;8;DDR2;800
101389;16;DDR1;800
101390;8;DDR3;2933
101391;32;DDR1;1333
101392;16;DDR3;4400
101393;2;DDR3;200
101394;32;DDR3;667
101395;4;DDR4;3600
101396;32;DDR3;1600
101397;4;DDR4;533
101398;32;DDR2;4000
101399;32;DDR2;3000
101400;8;DDR4;200
101401;2;DDR3;400
101402;4;DDR4;1333
101403;32;DDR2;1000
101404;16;DDR4;533
101405;4;DDR1;2400
101406;32;DDR4;3200
101407;4;DDR2;800
101408;32;DDR4;266
101409;4;DDR3;266
101410;16;DDR3;333
101411;32;DDR3;1333
101412;2;DDR3;2666
101413;8;DDR2;800
101414;8;DDR1;4000
101415;2;DDR4;2933
101416;8;DDR2;1066
101417;4;DDR4;200
101418;32;DDR2;667
101419;8;DDR1;800
101420;32;DDR4;2666
101421;8;DDR1;4000
101422;4;DDR4;3600
101423;32;DDR3;2666
101424;8;DDR4;2666
101425;16;DDR3;2666
101426;32;DDR4;800
101427;32;DDR1;3600
101428;16;DDR1;400
101429;8;DDR1;200
101430;16;DDR2;1600
101431;2;DDR1;1333
101432;32;DDR4;200
101433;4;DDR2;1000
101434;16;DDR4;667
101435;8;DDR2;2400
101436;2;DDR2;3200
101437;8;DDR3;266
101438;8;DDR2;266
101439;2;DDR2;3200
101440;16;DDR1;2400
101441;8;DDR2;4000
101442;2;DDR1;2666
101443;8;DDR3;1000
101444;2;DDR3;2400
101445;8;DDR2;4000
101446;4;DDR3;1333
101447;4;DDR4;200
101448;4;DDR2;300
101449;2;DDR4;1066
101450;32;DDR2;3200
101451;32;DDR2;800
101452;2;DDR4;300
101453;16;DDR1;533
101454;8;DDR1;1333
101455;16;DDR1;333
101456;2;DDR2;333
101457;8;DDR2;2666
101458;32;DDR4;300
101459;16;DDR2;667
101460;32;DDR4;4400
101461;4;DDR4;533
101462;8;DDR4;3200
101463;2;DDR2;2666
101464;2;DDR2;1600
101465;16;DDR2;3600
101466;32;DDR4;1600
101467;4;DDR1;333
101468;16;DDR4;4000
101469;16;DDR1;400
101470;16;DDR1;4000
101471;8;DDR3;300
101472;4;DDR2;800
101473;2;DDR3;667
101474;8;DDR2;333
101475;8;DDR3;667
101476;16;DDR1;533
101477;8;DDR3;533
101478;8;DDR3;800
101479;16;DDR4;4400
101480;2;DDR3;200
101481;32;DDR2;667
101482;4;DDR3;3200
101483;8;DDR3;533
101484;32;DDR4;4000
101485;4;DDR2;1066
101486;8;DDR2;3200
101487;4;DDR1;300
101488;8;DDR4;1066
101489;2;DDR1;1333
101490;4;DDR3;3200
101491;16;DDR3;400
101492;4;DDR1;1066
101493;4;DDR1;200
101494;2;DDR1;1000
101495;4;DDR2;333
101496;16;DDR2;2666
101497;2;DDR2;533
101498;8;DDR4;533
101499;8;DDR4;333
101500;32;DDR1;800
101501;2;DDR3;333
101502;4;DDR2;3600
101503;32;DDR4;4000
101504;4;DDR4;200
101505;32;DDR1;800
101506;4;DDR1;4400
101507;2;DDR2;1066
101508;8;DDR1;1000
101509;32;DDR1;3600
101510;4;DDR1;2666
101511;4;DDR1;2666
101512;4;DDR1;1066
101513;4;DDR1;2933
101514;4;DDR4;800
101515;4;DDR4;3000
101516;32;DDR3;200
101517;2;DDR3;3200
101518;32;DDR4;4400
101519;4;DDR3;800
101520;8;DDR3;2933
101521;8;DDR2;1000
101522;32;DDR3;1000
101523;32;DDR2;667
101524;16;DDR4;800
101525;2;DDR2;1333
101526;8;DDR4;2933
101527;4;DDR3;4000
101528;4;DDR1;4400
101529;8;DDR2;2933
101530;32;DDR3;266
101531;16;DDR1;2400
101532;8;DDR3;1333
101533;2;DDR3;4000
101534;8;DDR1;800
101535;2;DDR4;4400
101536;16;DDR4;2933
101537;2;DDR3;333
101538;32;DDR3;2933
101539;8;DDR2;200
101540;8;DDR4;2933
101541;8;DDR2;800
101542;32;DDR2;200
101543;4;DDR2;200
101544;8;DDR2;3200
101545;16;DDR3;333
101546;32;DDR3;1066
101547;2;DDR1;300
101548;16;DDR4;1333
101549;16;DDR4;1600
101550;2;DDR2;2933
101551;8;DDR3;2400
101552;8;DDR3;300
101553;2;DDR1;667
101554;32;DDR1;2400
101555;2;DDR1;400
101556;2;DDR3;800
101557;32;DDR3;800
101558;2;DDR3;800
101559;4;DDR2;1000
101560;8;DDR2;533
101561;4;DDR3;1000
101562;32;DDR3;667
101563;8;DDR3;800
101564;32;DDR4;533
101565;16;DDR1;266
101566;8;DDR1;4000
101567;8;DDR3;2400
101568;8;DDR2;300
101569;4;DDR2;3000
101570;16;DDR2;533
101571;4;DDR1;3600
101572;2;DDR1;333
101573;8;DDR1;300
101574;4;DDR2;2400
101575;8;DDR3;1333
101576;16;DDR3;1066
101577;2;DDR2;266
101578;2;DDR4;3200
101579;2;DDR3;3000
101580;4;DDR4;667
101581;16;DDR4;300
101582;32;DDR4;3200
101583;2;DDR2;800
101584;4;DDR3;2400
101585;8;DDR2;800
101586;2;DDR4;1000
101587;4;DDR3;2400
101588;16;DDR4;300
101589;2;DDR2;800
101590;32;DDR2;400
101591;8;DDR3;1066
101592;8;DDR3;3200
101593;16;DDR3;2400
101594;16;DDR3;333
101595;32;DDR1;4000
101596;16;DDR3;3000
101597;8;DDR3;4400
101598;16;DDR2;1600
101599;16;DDR4;266
101600;32;DDR4;200
101601;2;DDR1;3000
101602;4;DDR1;800
101603;8;DDR1;2400
101604;8;DDR2;667
101605;4;DDR1;3600
101606;2;DDR1;800
101607;2;DDR3;800
101608;32;DDR2;300
101609;2;DDR4;1066
101610;32;DDR1;800
101611;4;DDR2;3600
101612;8;DDR1;800
101613;32;DDR1;2933
101614;4;DDR2;1000
101615;16;DDR3;2400
101616;2;DDR2;1600
101617;32;DDR2;533
101618;32;DDR4;333
101619;4;DDR2;2933
101620;16;DDR4;3600
101621;32;DDR2;1333
101622;2;DDR2;1333
101623;32;DDR1;266
101624;4;DDR2;800
101625;2;DDR1;1000
101626;16;DDR1;1600
101627;32;DDR3;800
101628;32;DDR4;2666
101629;16;DDR2;400
101630;4;DDR2;333
101631;4;DDR4;800
101632;4;DDR3;4400
101633;4;DDR2;266
101634;2;DDR1;2933
101635;16;DDR4;800
101636;2;DDR4;3600
101637;8;DDR3;333
101638;4;DDR3;3200
101639;16;DDR1;1600
101640;4;DDR2;1000
101641;2;DDR2;300
101642;16;DDR2;800
101643;32;DDR2;4400
101644;2;DDR2;266
101645;2;DDR4;4400
101646;2;DDR1;4000
101647;16;DDR2;4400
101648;4;DDR3;2400
101649;2;DDR1;1333
101650;2;DDR1;3600
101651;4;DDR1;533
101652;8;DDR4;3200
101653;32;DDR3;667
101654;32;DDR4;4400
101655;16;DDR1;400
101656;8;DDR2;1000
101657;32;DDR2;300
101658;8;DDR3;1600
101659;2;DDR4;2400
101660;32;DDR2;1333
101661;4;DDR3;400
101662;8;DDR2;1000
101663;32;DDR3;3200
101664;8;DDR3;1600
101665;4;DDR3;800
101666;2;DDR4;800
101667;4;DDR1;2666
101668;32;DDR2;266
101669;32;DDR3;800
101670;16;DDR4;3000
101671;8;DDR4;3200
101672;4;DDR1;800
101673;32;DDR4;333
101674;4;DDR1;300
101675;8;DDR4;800
101676;2;DDR3;4400
101677;8;DDR4;1333
101678;4;DDR4;4000
101679;4;DDR1;533
101680;8;DDR2;2666
101681;8;DDR1;2400
101682;2;DDR2;3000
101683;16;DDR2;800
101684;4;DDR1;400
101685;2;DDR2;300
101686;8;DDR3;1066
101687;4;DDR1;3200
101688;2;DDR1;1066
101689;2;DDR3;2666
101690;32;DDR1;2666
101691;32;DDR3;2933
101692;16;DDR4;533
101693;4;DDR3;2933
101694;4;DDR3;2666
101695;4;DDR2;800
101696;2;DDR1;4000
101697;8;DDR2;667
101698;32;DDR4;4400
101699;2;DDR1;2400
101700;8;DDR1;4400
101701;8;DDR1;1600
101702;4;DDR1;4400
101703;2;DDR1;3000
101704;8;DDR3;266
101705;8;DDR4;533
101706;8;DDR1;300
101707;8;DDR3;1000
101708;4;DDR3;667
101709;16;DDR2;1066
101710;2;DDR1;3000
101711;2;DDR4;800
101712;4;DDR2;3200
101713;32;DDR4;300
101714;4;DDR4;800
101715;16;DDR1;3200
101716;2;DDR4;2933
101717;2;DDR3;4400
101718;32;DDR2;3600
101719;2;DDR1;4000
101720;2;DDR3;300
101721;32;DDR4;1066
101722;2;DDR2;1000
101723;2;DDR2;400
101724;2;DDR4;1600
101725;8;DDR4;3200
101726;8;DDR3;3200
101727;16;DDR1;1333
101728;4;DDR2;667
101729;8;DDR2;4000
101730;2;DDR2;1333
101731;4;DDR3;1066
101732;8;DDR2;300
101733;2;DDR3;2400
101734;32;DDR3;200
101735;2;DDR3;667
101736;2;DDR2;333
101737;8;DDR2;266
101738;2;DDR1;300
101739;4;DDR1;2400
101740;32;DDR4;800
101741;8;DDR3;2666
101742;16;DDR1;1000
101743;4;DDR3;2933
101744;32;DDR3;1333
101745;2;DDR3;800
101746;8;DDR1;266
101747;8;DDR2;2666
101748;32;DDR2;667
101749;16;DDR4;300
101750;16;DDR2;533
101751;2;DDR1;800
101752;16;DDR1;1066
101753;8;DDR4;4000
101754;4;DDR4;2666
101755;2;DDR3;2666
101756;16;DDR3;533
101757;32;DDR3;3000
101758;8;DDR1;266
101759;32;DDR1;3200
101760;32;DDR3;200
101761;2;DDR1;200
101762;16;DDR3;3200
101763;4;DDR4;3600
101764;4;DDR2;1066
101765;32;DDR4;200
101766;8;DDR1;4000
101767;8;DDR4;800
101768;2;DDR4;1066
101769;16;DDR4;2666
101770;16;DDR2;400
101771;2;DDR3;2400
101772;2;DDR4;2666
101773;16;DDR4;400
101774;32;DDR2;3600
101775;8;DDR4;533
101776;2;DDR4;400
101777;32;DDR3;333
101778;16;DDR1;1000
101779;32;DDR2;200
101780;16;DDR3;2666
101781;32;DDR3;200
101782;8;DDR1;667
101783;2;DDR1;2666
101784;2;DDR2;4400
101785;16;DDR1;3600
101786;2;DDR4;3000
101787;8;DDR2;800
101788;2;DDR4;4400
101789;8;DDR1;200
101790;32;DDR3;1333
101791;8;DDR1;1333
101792;8;DDR4;3000
101793;32;DDR4;1333
101794;4;DDR3;2400
101795;8;DDR4;1000
101796;32;DDR3;1000
101797;16;DDR3;1600
101798;2;DDR2;400
101799;2;DDR2;667
101800;16;DDR4;4400
101801;16;DDR3;1000
101802;32;DDR1;533
101803;2;DDR2;3200
101804;32;DDR3;533
101805;2;DDR2;800
101806;8;DDR1;1066
101807;32;DDR4;800
101808;4;DDR1;2400
101809;16;DDR1;3600
101810;32;DDR2;4400
101811;2;DDR4;2933
101812;16;DDR3;266
101813;32;DDR3;533
101814;2;DDR3;2933
101815;32;DDR4;667
101816;4;DDR1;4400
101817;4;DDR2;3000
101818;4;DDR1;2933
101819;4;DDR2;800
101820;32;DDR3;800
101821;2;DDR4;2400
101822;8;DDR3;1333
101823;32;DDR2;1000
101824;16;DDR3;533
101825;32;DDR4;3200
101826;4;DDR3;200
101827;16;DDR3;400
101828;16;DDR2;800
101829;4;DDR2;4400
101830;16;DDR1;2400
101831;32;DDR4;200
101832;4;DDR3;3000
101833;16;DDR2;1000
101834;2;DDR4;300
101835;16;DDR1;2933
101836;2;DDR3;1066
101837;4;DDR3;800
101838;16;DDR4;300
101839;4;DDR3;2933
101840;4;DDR1;400
101841;32;DDR3;1600
101842;8;DDR1;2666
101843;16;DDR2;3200
101844;2;DDR2;4400
101845;16;DDR2;3200
101846;8;DDR2;200
101847;8;DDR1;1000
101848;8;DDR1;1000
101849;16;DDR4;2400
101850;8;DDR1;2666
101851;16;DDR1;2400
101852;2;DDR4;1000
101853;2;DDR4;667
101854;16;DDR3;2400
101855;32;DDR4;2400
101856;8;DDR2;400
101857;2;DDR2;533
101858;32;DDR3;400
101859;2;DDR1;1600
101860;8;DDR3;300
101861;16;DDR1;1333
101862;4;DDR1;3000
101863;16;DDR1;1000
101864;16;DDR1;3600
101865;32;DDR3;800
101866;8;DDR2;200
101867;2;DDR1;333
101868;4;DDR2;1066
101869;32;DDR2;266
101870;8;DDR2;533
101871;4;DDR3;300
101872;32;DDR3;4000
101873;4;DDR2;266
101874;2;DDR1;200
101875;4;DDR3;1333
101876;2;DDR1;1600
